"tApag"	"nApag"	"rhoApag"
8342.1	0.0405533456916353	-6.96334202848765
8342.2	0.0409818430951527	-7.06448285194497
8342.3	0.043955550660669	-6.95358990216223
8342.4	0.0422802224599181	-6.41170932296842
8342.5	0.0329918163773632	-6.71007525848802
8342.6	0.0392066395759971	-8.79619339928094
8342.7	0.0448447633265631	-7.22017186898547
8342.8	0.0426668366588404	-6.19148599650064
8342.9	0.0370577089850518	-6.5526508718757
8343	0.0384946250834948	-7.65062609539771
8343.1	0.0408304192013292	-7.30132227686702
8343.2	0.0403858128716259	-6.8145648575535
8343.3	0.0358849792608547	-6.89337346919856
8343.4	0.0350022101821647	-7.84695348190132
8343.5	0.0377278402592105	-8.03008801335899
8343.6	0.0337102744172228	-7.3749639832838
8343.7	0.0333429909335036	-8.33289435880301
8343.8	0.0393194020412503	-8.38336089097577
8343.9	0.0425250781120442	-6.94393557655995
8344	0.0403568168061054	-6.34464838883352
8344.1	0.03828843084528	-6.72264664860536
8344.2	0.037640852064531	-7.11559364619261
8344.3	0.0369610554362415	-7.23372095381016
8344.4	0.0392485227694837	-7.35309631239585
8344.5	0.0357528860750956	-6.8637280092972
8344.6	0.0329112717519452	-7.60772306159825
8344.7	0.0318770787869079	-8.31611014458391
8344.8	0.0331045788462567	-8.57901815264679
8344.9	0.0344835028030657	-8.19457206501571
8345	0.0320188373235832	-7.81478944417335
8345.1	0.0337811536847581	-8.44991211148114
8345.2	0.0286746245815412	-7.95493696936879
8345.3	0.0250533383604745	-9.51067458342492
8345.4	0.0277854119508824	-10.9560102707144
8345.5	0.0360428467267911	-9.71825158726779
8345.6	0.0375731945837258	-7.26244129172827
8345.7	0.0301695327817439	-6.93781942813116
8345.8	0.0310071968614509	-8.82799679809728
8345.9	0.0369642772219868	-8.51410087888299
8346	0.0347702416691078	-6.98720745671977
8346.1	0.0274052413290512	-7.48974270798383
8346.2	0.0304272755716244	-9.69435629437947
8346.3	0.0331271313437988	-8.60264801299035
8346.4	0.0334332009178146	-7.80458130476
8346.5	0.0289806941452587	-7.71903079537411
8346.6	0.0320285026783982	-8.99950468988693
8346.7	0.0335717376624908	-8.0275171055657
8346.8	0.0334879712540269	-7.59657408579014
8346.9	0.0322282533449594	-7.60128678194932
8347	0.0325214357733293	-7.9089913188483
8347.1	0.0312295000166413	-7.81139500315695
8347.2	0.0313551496288493	-8.14594971098296
8347.3	0.0323281286766403	-8.0811167318583
8347.4	0.0315420131538231	-7.79104758963936
8347.5	0.0278627347861554	-7.99750209648876
8347.6	0.0261455234362758	-9.14744614106991
8347.7	0.0307172362150618	-9.75003755931812
8347.8	0.0353888243752733	-8.1225661757149
8347.9	0.0370802614805967	-6.91046989358385
8348	0.038027466264014	-6.53806376208507
8348.1	0.0344931681572002	-6.35146477094327
8348.2	0.0327598478598479	-7.0820213804563
8348.3	0.0313003792848506	-7.48770524179373
8348.4	0.0326180893212295	-7.84908850618926
8348.5	0.0356594543108803	-7.46278419805135
8348.6	0.0363489162938674	-6.73101199076756
8348.7	0.0355176957763933	-6.57379566282564
8348.8	0.0330272560081517	-6.74025455323322
8348.9	0.0322024790649313	-7.29802680706996
8349	0.032176704785412	-7.48524890505149
8349.1	0.0324022297301961	-7.46856581597579
8349.2	0.0304176102163355	-7.39581881245309
8349.3	0.0303402873782179	-7.91187563676365
8349.4	0.0323055761833339	-7.90130168092446
8349.5	0.0351987390619421	-7.33432920473105
8349.6	0.0322765801276352	-6.65172622875504
8349.7	0.025958659912307	-7.33791278592387
8349.8	0.0271764946005326	-9.30157360160988
8349.9	0.0275018948752495	-8.8113204430815
8350	0.0261519670062331	-8.67258420086283
8350.1	0.0297249264638337	-9.11800678868524
8350.2	0.0367097562102727	-7.86275339905743
8350.3	0.0358173217764189	-6.18753419311303
8350.4	0.0301888634886624	-6.3703802020278
8350.5	0.0293608647660384	-7.70601013212772
8350.6	0.03531472332111	-7.89940877933202
8350.7	0.0317159895439824	-6.41415552090082
8350.8	0.0296476036215794	-7.23194747091426
8350.9	0.0306141390961589	-7.77103831152183
8351	0.0316290013469491	-7.47127254217395
8351.1	0.0302049724114198	-7.18830308739654
8351.2	0.0328951628261964	-7.53665030487796
8351.3	0.0329209371052707	-6.82941197689938
8351.4	0.0313390407075733	-6.8120065114773
8351.5	0.0252595325929645	-7.20424625072543
8351.6	0.0263613830235683	-9.11504611811735
8351.7	0.0302468556161386	-8.6480978990202
8351.8	0.0324376693642471	-7.39219551708168
8351.9	0.0333301037927826	-6.81260737962644
8352	0.0310458582755793	-6.59932464179535
8352.1	0.0312327218015256	-7.13105539277381
8352.2	0.0324602218597816	-7.05914697210778
8352.3	0.0312939357166066	-6.74555170312592
8352.4	0.02761465734741	-7.02544989092092
8352.5	0.0239611532895669	-8.07023243359
8352.6	0.0262518423376256	-9.38994931213422
8352.7	0.026603016889614	-8.46151583803582
8352.8	0.0307558976340138	-8.29236907196096
8352.9	0.0298666849972877	-7.03709347100178
8353	0.0265772426105535	-7.26741799595379
8353.1	0.0279593883324378	-8.24546215369521
8353.2	0.0345253860074581	-7.74222457919211
8353.3	0.0346349266960756	-6.08738309145456
8353.4	0.0293254251362963	-6.07256536136516
8353.5	0.0253400772153683	-7.33014457801553
8353.6	0.0278272951525645	-8.58194899036685
8353.7	0.0349571051919435	-7.6799973915252
8353.8	0.0349409962666715	-5.91971453039519
8353.9	0.0322926890437	-5.92133406735284
8354	0.0311553989632613	-6.46949370233411
8354.1	0.028809939546565	-6.72956716237821
8354.2	0.0267769932742366	-7.33650571885071
8354.3	0.02715394210713	-7.93314386618975
8354.4	0.0301727545629276	-7.77186579833084
8354.5	0.0276790930459447	-6.89581475245929
8354.6	0.0231718159970089	-7.59436322608041
8354.7	0.0224436926173861	-9.21512924673361
8354.8	0.0265514683337983	-9.48471017672625
8354.9	0.0310200839968296	-7.83429413043837
8355	0.0264870326445138	-6.57945757702507
8355.1	0.0195634169643517	-7.86721516759311
8355.2	0.0229559564128779	-10.9032344190669
8355.3	0.025758909249915	-9.11193584000985
8355.4	0.0239611532881359	-8.00749236931957
8355.5	0.0252402018831985	-8.64186613276809
8355.6	0.028687511720025	-8.11808442171534
8355.7	0.029277098359103	-7.0158813532889
8355.8	0.02630983446487	-6.85344190918573
8355.9	0.0246441716809031	-7.71362468132177
8356	0.0297668096687884	-8.24488336639061
8356.1	0.0322475840548608	-6.6466396826997
8356.2	0.0276049919936465	-6.07288293735602
8356.3	0.0248278134189761	-7.23812082081969
8356.4	0.0263839355172346	-8.11443402951242
8356.5	0.0273343620601862	-7.55624489820568
8356.6	0.0297861403737163	-7.23196800144674
8356.7	0.0301276495756958	-6.54668829712664
8356.8	0.0313132664270941	-6.44352385830628
8356.9	0.0272441520856481	-6.16855773276275
8357	0.02195720310507	-7.22680719886642
8357.1	0.0256203725011478	-9.12847592917803
8357.2	0.0261229709421978	-7.66850728691381
8357.3	0.0243670981825691	-7.49004003176991
8357.4	0.0260295391801474	-8.06077781890463
8357.5	0.0283846639375542	-7.45649181334676
8357.6	0.028768056342395	-6.74569751530986
8357.7	0.0274181284676823	-6.63422591063819
8357.8	0.0289968030694229	-6.98013811949582
8357.9	0.0290032466390847	-6.53590030805115
8358	0.0261197491609677	-6.53081950986932
8358.1	0.0224952411754921	-7.34609288224857
8358.2	0.0246280627573488	-8.63206716908815
8358.3	0.0256944735515349	-7.77691051372014
8358.4	0.0261423016507937	-7.39367009944535
8358.5	0.0254463961157808	-7.23506480567918
8358.6	0.0231428199358746	-7.44709757543682
8358.7	0.0207941387734554	-8.2628662330748
8358.8	0.025410956484979	-9.23714285664675
8358.9	0.0304111666463317	-7.35193085763671
8359	0.0291514487457775	-5.99033972246356
8359.1	0.027028292495248	-6.28445553184774
8359.2	0.0293479776247516	-6.82141438966795
8359.3	0.0233264616778856	-6.22255360083282
8359.4	0.0207586991401936	-8.04752402086034
8359.5	0.0224726886815814	-9.10959580944058
8359.6	0.0256944735512843	-8.30105177377413
8359.7	0.0265031415576289	-7.12499845643008
8359.8	0.0256783646274014	-6.86731249383868
8359.9	0.0249115798265472	-7.10183313477595
8360	0.0269670785828392	-7.31785872785568
