"tT"	"nT"	"rhoT"
285	1.14921967790264	0.134486844816339
285.1	1.14481226054972	0.14154312076382
285.2	1.13290772347644	0.135752015683252
285.3	1.12553625397941	0.125819249124292
285.4	1.12844875763681	0.120237483938852
285.5	1.13266286695071	0.12177903232282
285.6	1.13474414728625	0.123828182549441
285.7	1.15023132198726	0.125756810598703
285.8	1.16025110886483	0.135611843758947
285.9	1.16222284832778	0.140541875237863
286	1.15806350906605	0.139577672318717
286.1	1.1457336942603	0.1340099865261
286.2	1.15135895068758	0.125290592063227
286.3	1.15988382407252	0.128757218107248
286.4	1.16162681597131	0.133144068674096
286.5	1.16369198754742	0.133041270423932
286.6	1.16128852733589	0.132695648086778
286.7	1.1605829538994	0.129723235416743
286.8	1.15718073681724	0.12767847749792
286.9	1.15545385391857	0.124161416660959
287	1.16191677765992	0.122689791124525
287.1	1.15576314638255	0.125209194451041
287.2	1.15033441943505	0.119582931804339
287.3	1.14899415214876	0.115033935438055
287.4	1.1651514614879	0.115112960830351
287.5	1.18372511927889	0.126664179020853
287.6	1.18250083648481	0.136862210343788
287.7	1.17987185033248	0.134126541308843
287.8	1.17918882944228	0.130876871430752
287.9	1.19104826351675	0.130267699578789
288	1.1872658739804	0.135879688626062
288.1	1.1858611705774	0.13182829330967
288.2	1.18045821733353	0.129034840903662
288.3	1.18886710704104	0.125251681874899
288.4	1.2013225740519	0.130645271930948
288.5	1.1995312549054	0.136752578166929
288.6	1.2001079565622	0.134112993291957
288.7	1.19679272745422	0.132671848889462
288.8	1.19694415191891	0.129262802869261
288.9	1.20641945700912	0.129059853376297
289	1.20545291788062	0.133519770436652
289.1	1.1933550701416	0.130298848423697
289.2	1.18864480303519	0.121075312959489
289.3	1.18420516699974	0.11678629685796
289.4	1.19292334939952	0.114111199236916
289.5	1.2052273920775	0.12016467100077
289.6	1.2008264173059	0.126372934329013
289.7	1.19787847305123	0.122110508740005
289.8	1.20852006872187	0.120273984805999
289.9	1.21173864408066	0.12617089255395
290	1.21645857697702	0.127343000546026
290.1	1.21959982930032	0.129220488479055
290.2	1.22081766868452	0.129870927281243
290.3	1.23001590011734	0.130121964456059
290.4	1.2244647432552	0.133716803345145
290.5	1.21458026920519	0.127911311057133
290.6	1.20689306118105	0.119899143465134
290.7	1.21949995372461	0.115484515480824
290.8	1.24254869238894	0.124750381684159
290.9	1.25109934330927	0.138146244383604
291	1.24822227800502	0.141094323547075
291.1	1.23799629244195	0.136607044200301
291.2	1.23254501109503	0.12845479749936
291.3	1.23159135905287	0.123878769078744
291.4	1.22748678915853	0.121874732858959
291.5	1.22654280252658	0.118322732463541
291.6	1.22522186560882	0.116775283073867
291.7	1.22844044118298	0.115469522206322
291.8	1.23863743020625	0.117638260088333
291.9	1.25254915227412	0.124228425063318
292	1.25929237497214	0.131903956212147
292.1	1.25562274731155	0.13396123012623
292.2	1.25273923833152	0.12995947408288
292.3	1.25853203069086	0.127434697624553
292.4	1.25476897090087	0.129223695258445
292.5	1.25579994617883	0.125774554300769
292.6	1.25297120778727	0.124936013799576
292.7	1.24978484986304	0.121809725499862
292.8	1.27085218583801	0.120894886032656
292.9	1.28193194921221	0.133291158977574
293	1.2866615488872	0.138518717992564
293.1	1.2815646642198	0.138978644818291
293.2	1.28875249588826	0.135026459361774
293.3	1.28864939834877	0.137582842396224
293.4	1.28691284914618	0.13575096328608
293.5	1.27763729236508	0.132394091360797
293.6	1.27837508414795	0.125774806989184
293.7	1.3015816967255	0.12729046742318
293.8	1.30196186889065	0.139343502544387
293.9	1.29395570004633	0.137124381798405
294	1.28656811672091	0.130358689588161
294.1	1.29308903635593	0.125475204360902
294.2	1.30574103840045	0.12931972969545
294.3	1.30792219594574	0.13541455542711
294.4	1.3063660672946	0.134974511801027
294.5	1.30138516696779	0.132167671376255
294.6	1.29962606505664	0.127848168501074
294.7	1.30258367596558	0.125959177262251
294.8	1.30999703417222	0.127224237705979
294.9	1.30870187125959	0.130123233577099
295	1.28867517274923	0.126269693624537
295.1	1.28987368166688	0.113741279616407
295.2	1.30221961280298	0.114975307915288
295.3	1.31830283084424	0.122853495910264
295.4	1.32521681070696	0.131457387534248
295.5	1.31602179748768	0.133001020442659
295.6	1.30560572287263	0.12542455397801
295.7	1.31470408180132	0.119188615745145
295.8	1.31746194137754	0.12371905506446
295.9	1.32472387551092	0.124815741685866
296	1.32594171541649	0.127823924732539
296.1	1.32930205148951	0.127505480084283
296.2	1.34293348245742	0.12931921837848
296.3	1.34916766343302	0.136009844730489
296.4	1.34213769810065	0.13714225412168
296.5	1.32807776798607	0.130430821855269
296.6	1.32933104768867	0.121427178085312
296.7	1.34179618744087	0.122314264197043
296.8	1.35446752289113	0.129348589262539
296.9	1.35843677941225	0.135267485925177
297	1.35107496850496	0.13518466015534
297.1	1.35169999755663	0.129707918750902
297.2	1.37346325116997	0.130679468683337
297.3	1.36376241355397	0.140172807281435
297.4	1.34696395293094	0.131795851409213
297.5	1.34474413343	0.12109352139864
297.6	1.36159736448291	0.1204771953164
297.7	1.38290634532152	0.130680538326583
297.8	1.38514871774565	0.140850735242517
297.9	1.38181093344507	0.139945242180667
298	1.38095393478636	0.136405167838074
298.1	1.37987141017216	0.134334756805345
298.2	1.36781865881226	0.131299378688168
298.3	1.36004445722175	0.122855878875919
298.4	1.37384020168463	0.118884409835154
298.5	1.37936880945541	0.126075000067277
298.6	1.37687191490611	0.127680128568725
298.7	1.37537377818079	0.124986050304497
298.8	1.37760970697448	0.123263440929855
298.9	1.37233239958124	0.122969391469359
299	1.38310931867833	0.119997777571097
299.1	1.39742055246294	0.126112997312348
299.2	1.39998510501953	0.13269763146973
299.3	1.39523939409775	0.132141493387976
299.4	1.39480122933908	0.128158273951501
299.5	1.40663489977265	0.127680179714891
299.6	1.41380018270548	0.133268262783008
299.7	1.42110400324673	0.136122544603759
299.8	1.41484726768316	0.137772027178416
299.9	1.41422546028248	0.132865449675524
300	1.41534986846411	0.13124729549197
300.1	1.42016001584481	0.130919181662687
300.2	1.42520857652047	0.132529007396325
300.3	1.4178660942688	0.133138862366239
300.4	1.41345545010635	0.127568489534209
300.5	1.42124898426134	0.124765271136616
300.6	1.43407819237474	0.128859547800731
300.7	1.4385500510851	0.134584480252385
300.8	1.43129455697812	0.134763810326669
300.9	1.43736765043929	0.13007138076608
301	1.4503676148177	0.132993286761829
301.1	1.43880457333033	0.137223779133828
301.2	1.43462912017663	0.129438252807946
301.3	1.43701647415813	0.126274627463338
301.4	1.43942960257759	0.12661376663524
301.5	1.44937852208178	0.127551068398425
301.6	1.4588667245755	0.132222493266123
301.7	1.46282953928329	0.135932341801722
301.8	1.4640280491232	0.136468946200546
301.9	1.45934999463506	0.135143863905254
302	1.45877973593677	0.131285101277001
302.1	1.45610564147773	0.129490595945185
302.2	1.45663079496542	0.126962790050264
302.3	1.45917601740301	0.126319338148086
302.4	1.45857031889849	0.126453554213185
302.5	1.46614155036526	0.125634595439506
302.6	1.47186669022044	0.128819589627359
302.7	1.47822652501359	0.130947480693332
302.8	1.48434150309148	0.133258433398205
302.9	1.48058810505909	0.134541055160751
303	1.46646373045613	0.130069609560807
303.1	1.46174701427692	0.121322174739981
303.2	1.47134798031502	0.118805789547803
303.3	1.47354847021994	0.123041402191781
303.4	1.48080396570438	0.12369812576537
303.5	1.49188373927693	0.127147115361998
303.6	1.50440365842133	0.132399341163771
303.7	1.4941357781728	0.136239205757789
303.8	1.48871993061	0.129181466858599
303.9	1.48375835712378	0.124834750796909
304	1.48959948230914	0.121742857179525
304.1	1.49148745767965	0.123850608724965
304.2	1.49285672312612	0.123821324672649
304.3	1.50235781470343	0.124171195608166
304.4	1.51309285649696	0.128603332698729
304.5	1.51135308377932	0.132392437074031
304.6	1.51741329215095	0.130559926249299
304.7	1.52449159001569	0.132692550688289
304.8	1.53717582292604	0.135646631983165
304.9	1.53326455568513	0.139821790510683
305	1.5263086861004	0.135711987645205
305.1	1.51504526813402	0.129999013327853
305.2	1.52288391102359	0.123895322447242
305.3	1.53032305081307	0.12731017060086
305.4	1.53107695237739	0.129795960209696
305.5	1.53371560792541	0.129078866176669
305.6	1.53217558674466	0.128975354893847
305.7	1.52792603041969	0.126653240658905
305.8	1.52972057390302	0.123583095996636
305.9	1.53463704321146	0.123808040877822
306	1.54023009095822	0.125563135382962
306.1	1.54156391688732	0.127208830055245
306.2	1.54471161726346	0.126866992916632
306.3	1.54878719658241	0.127480168212292
306.4	1.54435399724801	0.127849485849686
306.5	1.55157727702174	0.125035501651192
306.6	1.55957378952651	0.127975467925911
306.7	1.55920972590051	0.130474071888069
306.8	1.56716113345292	0.129543355417211
306.9	1.56724167850034	0.131976554324173
307	1.57098863443615	0.1308859081966
307.1	1.56460946616469	0.130805743982674
307.2	1.57186174285713	0.127014494687031
307.3	1.57565058227302	0.129541043355482
307.4	1.5717070963313	0.129724102591519
307.5	1.57877250879023	0.127112033256362
307.6	1.59075761367269	0.130142629709721
307.7	1.58000645900593	0.133567058580197
307.8	1.57094997289028	0.126430508811137
307.9	1.55637131832494	0.11992063894872
308	1.56835964389129	0.112975937291397
308.1	1.58717174755482	0.119556555543394
308.2	1.58493581662786	0.127301264543067
308.3	1.59396008541642	0.125644724473728
308.4	1.59607036606596	0.128792210080049
308.5	1.59182080849542	0.128113927113393
308.6	1.59567408433615	0.125136420139176
308.7	1.60370281655421	0.12636890486114
308.8	1.61314914220402	0.129561287344032
308.9	1.61056847815322	0.132336080306054
309	1.60662499155917	0.129407895671217
309.1	1.60836798685539	0.126413690519466
309.2	1.61173477076093	0.126285774323194
309.3	1.61657714046786	0.127009104201409
309.4	1.63013770927304	0.129005187011527
309.5	1.63520882737948	0.13420666383658
309.6	1.62172880333253	0.133973278520345
309.7	1.62155160416271	0.126376721101794
309.8	1.62742817286592	0.125582981945887
309.9	1.62966732598431	0.12729900744555
310	1.6416524338188	0.12797922812793
310.1	1.64581822545859	0.132430253337315
310.2	1.65027397951517	0.133174314098436
310.3	1.6465946800708	0.133436695818398
310.4	1.64066978379828	0.12992000082308
310.5	1.64184896379709	0.126060502927592
310.6	1.65210074208609	0.126216015403612
310.7	1.65983307041041	0.130225453679701
310.8	1.64875006654827	0.131535287605747
310.9	1.64103062576393	0.124657694533668
311	1.63758651810801	0.119847670709774
311.1	1.63896222809589	0.11749741769908
311.2	1.65611188746416	0.118560904694603
311.3	1.67603874288173	0.126846610253269
311.4	1.66928584228292	0.133893399673492
311.5	1.65228760664876	0.128152968012385
311.6	1.66030023197193	0.119851209846545
311.7	1.67192127765493	0.123370392499224
311.8	1.66906998136825	0.127237995435135
311.9	1.66963701881869	0.124745170310507
312	1.67549747984213	0.124260243617095
312.1	1.67839388144108	0.125925358125941
312.2	1.68439610207196	0.126415549081636
312.3	1.68572348527692	0.127914603943672
312.4	1.68539163947202	0.127178906366757
312.5	1.69119088666681	0.126188460171224
312.6	1.69775047973377	0.127981081621894
312.7	1.69839161875796	0.129593823041744
312.8	1.69341393142668	0.12817296063635
312.9	1.69725754371538	0.124993689410451
313	1.70410387758145	0.126015275982289
313.1	1.7122131589785	0.128365957259731
313.2	1.7126545461712	0.130597755563387
313.3	1.70277971603691	0.128715046177271
313.4	1.70040524635752	0.122977193944958
313.5	1.69171281889994	0.12029024237341
313.6	1.69531157407375	0.11576727465747
313.7	1.70707760289423	0.117415193396518
313.8	1.70838243362405	0.121790417918295
313.9	1.70991923429649	0.121377969693773
314	1.72287088806443	0.121876572737042
314.1	1.73211424539132	0.127015212199213
314.2	1.73433406881211	0.129794083781979
314.3	1.73030036937576	0.129036275372714
314.4	1.73399900114861	0.12620177750529
314.5	1.7422983701763	0.127119084050573
314.6	1.74080023093725	0.129269731431675
314.7	1.74379973122494	0.127481618685336
314.8	1.75159649914406	0.128015703698505
314.9	1.75259525868365	0.130081868939772
315	1.74824260016137	0.128831290463188
315.1	1.76271494840944	0.126669571510498
315.2	1.77493203379105	0.132358198189014
315.3	1.76547603540469	0.135318415209498
315.4	1.75547555231617	0.129153271152066
315.5	1.74868076562148	0.123210859137042
315.6	1.74748225419374	0.119215792976705
315.7	1.74961508908578	0.117972693138874
315.8	1.76512485861627	0.119085105157318
315.9	1.77659770718554	0.125492156316629
316	1.78156895289738	0.129382569530486
316.1	1.78976844790275	0.130598558787128
316.2	1.78907898150975	0.132503164417094
316.3	1.78821875942971	0.130677094575845
316.4	1.79133746720871	0.129145456927082
316.5	1.78809310900629	0.128905765821049
316.6	1.78884378970328	0.126321852055974
316.7	1.80397016746619	0.126457187417741
316.8	1.81472133357769	0.13217765054548
316.9	1.8069471159148	0.134572624993148
317	1.81360014509606	0.130324897776899
317.1	1.8133907277067	0.131684085211051
317.2	1.81546879258388	0.130349910096978
317.3	1.8226566418165	0.130343079121806
317.4	1.8168090638461	0.131545774968069
317.5	1.82131314868346	0.128103472261582
317.6	1.82065912204799	0.128671184787105
317.7	1.81391588207695	0.126716714500046
317.8	1.82823681010872	0.123737785389169
317.9	1.82800806181812	0.128492203180441
318	1.82627150828606	0.127013444789137
318.1	1.82530818824777	0.125040784589412
318.2	1.82730248625629	0.123654737930807
318.3	1.82782119705838	0.123424411377662
318.4	1.84113370064466	0.123423949242701
318.5	1.84840209598015	0.12817747788327
318.6	1.8617274881611	0.130635551936346
318.7	1.86499762198505	0.134713471537186
318.8	1.86773937957495	0.1346117132908
318.9	1.86960480573501	0.134276728178737
319	1.86508138898377	0.133226494724709
319.1	1.85718796251467	0.129511199976827
319.2	1.86520059584003	0.125628840048339
319.3	1.86101869066345	0.12744449262195
319.4	1.86578374288297	0.124890439204768
319.5	1.87545882888081	0.126307089942782
319.6	1.8801755542974	0.129254515260982
319.7	1.88330715077288	0.129997713087201
319.8	1.892969350416	0.130501528611176
319.9	1.88834605710952	0.132622298596373
320	1.88196043539701	0.128990589195823
320.1	1.88840082785509	0.125633733916147
320.2	1.90903650379951	0.128342730017108
320.3	1.91412051604229	0.135390992741976
320.4	1.91232274741777	0.135666285293268
320.5	1.91862138129899	0.133827578711123
320.6	1.91455868189744	0.134539284765643
320.7	1.90224815550341	0.130755758881278
320.8	1.89713514721516	0.124383244466059
320.9	1.91538990836285	0.122509772619582
321	1.92062212385989	0.128960424239928
321.1	1.91330539873806	0.12924564924176
321.2	1.91315397378796	0.125134338830097
321.3	1.9195911453897	0.124374764833659
321.4	1.91827020425175	0.125699739355768
321.5	1.91548978427132	0.123864343307956
321.6	1.92973983991264	0.122592345648897
321.7	1.9494411958488	0.128264480929758
321.8	1.96213512035843	0.135207102275116
321.9	1.94639014354619	0.137400268520297
322	1.94206647703288	0.129583872301558
322.1	1.95080724245099	0.127200622231649
322.2	1.96211578950616	0.130026218794553
322.3	1.95637130526124	0.132613762332319
322.4	1.95719930998623	0.129088319302054
322.5	1.96158419114261	0.128411538870855
322.6	1.97452619578986	0.129617169472728
322.7	1.9644161607485	0.132552189245259
322.8	1.9558429286984	0.126839932261073
322.9	1.96340129109869	0.122902256657305
323	1.97173288775095	0.125273298380113
323.1	1.97543474581091	0.127506482382251
323.2	1.98366968876189	0.128158660795871
323.3	1.99016807709781	0.13035746935677
323.4	1.99304837422944	0.131584488762978
323.5	1.99311281040801	0.131257547270724
323.6	1.99270686249922	0.129889748801068
323.7	1.98656931664525	0.128073086360246
323.8	1.98532247665342	0.124496536135723
323.9	1.99943077780542	0.123805747005731
324	2.01317179370015	0.128806517417869
324.1	2.01268530049989	0.132524614363238
324.2	2.0010900094078	0.13021642410009
324.3	2.00756584568505	0.125006184208895
324.4	2.01121293365788	0.12651801845931
324.5	2.02148083996222	0.127290981288721
324.6	2.04495816628838	0.131212526688776
324.7	2.04470686509971	0.138255609758659
324.8	2.04235816582841	0.136349446924423
324.9	2.02974478110386	0.133212647873703
325	2.03231256331838	0.127399444036505
325.1	2.03647191949421	0.127429744202503
325.2	2.03318245189796	0.127582095659099
325.3	2.04334726151951	0.125797149788579
325.4	2.05877006530631	0.129264685438433
325.5	2.07089373679009	0.13421075793785
325.6	2.06951480203145	0.136929892957013
325.7	2.05821269215768	0.134204071261285
325.8	2.05318989046416	0.128444248872212
325.9	2.04097600941953	0.124744191354963
326	2.04657229298631	0.119592675863325
326.1	2.05512619819764	0.121292805615395
326.2	2.05856064765646	0.123643308244895
326.3	2.0738771331189	0.124693934913741
326.4	2.08545309773623	0.129707944752527
326.5	2.09031480980939	0.132726233074231
326.6	2.08713166102689	0.132785730828056
326.7	2.07926077811149	0.129769547249015
326.8	2.08640031001641	0.126088074632247
326.9	2.09445805826382	0.12794295082601
327	2.09904269483531	0.12981490869245
327.1	2.09263773522634	0.129747675963351
327.2	2.09586276767557	0.126369699491998
327.3	2.10432646446559	0.12683384235395
327.4	2.10476140892819	0.128649070624823
327.5	2.10069548370999	0.1273027256675
327.6	2.10322460516218	0.124806551758497
327.7	2.11327021149469	0.125163293266518
327.8	2.12802932809247	0.128388033827906
327.9	2.13874829426641	0.132830057055263
328	2.12488161856303	0.134272600108233
328.1	2.12775869595401	0.128145095956254
328.2	2.13179884720346	0.128148893689475
328.3	2.13158620768546	0.128309780130995
328.4	2.14474730719698	0.127732673080842
328.5	2.14531112420942	0.13108259726366
328.6	2.14952847554213	0.130145015656008
328.7	2.15577879013174	0.130621201977739
328.8	2.15703851850753	0.131493167963272
328.9	2.1609626852394	0.130774151330007
329	2.16011212698071	0.130737147582394
329.1	2.15252798216353	0.128707468237409
329.2	2.17024150351127	0.125854928919089
329.3	2.18330272959829	0.131503480312617
329.4	2.1886219416012	0.13481992960058
329.5	2.17305736713775	0.134246470865517
329.6	2.16644298717412	0.127174276267782
329.7	2.16918474910892	0.123925050149761
329.8	2.16767049750531	0.123763695386165
329.9	2.16902688032458	0.122285849810083
330	2.17561548587372	0.122124228272423
330.1	2.18806778990126	0.124057583997303
330.2	2.19551017636975	0.12758550072455
330.3	2.19008142255037	0.128535181847431
330.4	2.18906655167409	0.125354640151043
330.5	2.18949505272204	0.123884827855601
330.6	2.19569704148844	0.12327599301223
330.7	2.20312331926481	0.124703131125264
330.8	2.20159940192375	0.125975042048457
330.9	2.21109086187263	0.124770878344561
331	2.21332035625264	0.126924762591534
331.1	2.20168639087337	0.125797614997789
331.2	2.20695083265718	0.120974487894427
331.3	2.22641380373604	0.122817299181042
331.4	2.25534246470392	0.129782342600842
331.5	2.26908349953276	0.1385703406379
331.6	2.25691148779278	0.140592771953302
331.7	2.23836995192589	0.133903813866791
331.8	2.24391469252914	0.126668202081242
331.9	2.25552610788996	0.127977770838039
332	2.24604431105272	0.130071244103131
332.1	2.23951369561657	0.125307308698543
332.2	2.23099199988784	0.121593052264008
332.3	2.24183340118749	0.118371378037948
332.4	2.25938261869381	0.122078388413713
332.5	2.26898362338408	0.127332358041401
332.6	2.29162975347265	0.130376245229442
332.7	2.28945502891094	0.136146515708133
332.8	2.28204807850401	0.133440958248344
332.9	2.27399354372528	0.129165851256839
333	2.27271126182994	0.12521422541934
333.1	2.28483172580194	0.124327682988735
333.2	2.287425286075	0.127319832790624
333.3	2.28079479283318	0.126588446411064
333.4	2.30222307882261	0.124361145049779
333.5	2.31910538658932	0.131040880378068
333.6	2.31645383315992	0.134860510639147
333.7	2.31536163799441	0.132416120273352
333.8	2.3120496126482	0.130481218939542
333.9	2.32212744878417	0.128622261005203
334	2.33461198114151	0.13122503757742
334.1	2.32821990047822	0.133475178368041
334.2	2.31905383753675	0.129544089921718
334.3	2.33152870435802	0.126005213287624
334.4	2.3383396210474	0.129199498124166
334.5	2.34537284336816	0.130435893877299
334.6	2.35201622626114	0.131657539801267
334.7	2.34426131712371	0.131969595942371
334.8	2.33601669247492	0.127742398378261
334.9	2.32795571162724	0.123536801397137
335	2.33640975387947	0.120381914439791
335.1	2.33798844324933	0.122260906112488
335.2	2.35530892154923	0.12263377778249
335.3	2.36699122419336	0.127650592349268
335.4	2.35723878886453	0.129535650831793
335.5	2.35805068632365	0.125181115370688
335.6	2.35734188694424	0.124256625038218
335.7	2.36640807563836	0.123380898350802
335.8	2.39022373768759	0.126344937477142
335.9	2.40844632960482	0.133409719138113
336	2.40687408336472	0.137360748520027
336.1	2.38185345991503	0.13398224078175
336.2	2.37483312337605	0.124449494182669
336.3	2.38306486274169	0.121614630301162
336.4	2.40249241319066	0.124204307773904
336.5	2.40598808376372	0.129287910558521
336.6	2.41593705272543	0.129527626738464
336.7	2.42754525772078	0.13181062496364
336.8	2.41782181530474	0.133433332740073
336.9	2.4132597232145	0.128787725638433
337	2.41970979978369	0.126458101846085
337.1	2.42423967384522	0.127498759484819
337.2	2.43429818566129	0.128162751398072
337.3	2.44587417370999	0.13053618741559
337.4	2.45263998958746	0.13300226266954
337.5	2.45187641895231	0.13354320082021
337.6	2.43725581343412	0.131150540499423
337.7	2.44358024002424	0.125709408162472
337.8	2.44105433553908	0.126405157890106
337.9	2.45412524734044	0.125129882090778
338	2.45198918252293	0.12787289252717
338.1	2.45704099185653	0.126240169189974
338.2	2.46392923723663	0.126932076177372
338.3	2.47082714831231	0.128132841119161
338.4	2.47054040655551	0.128925919908825
338.5	2.47722245618185	0.127874900917012
338.6	2.48782223643151	0.129139571766688
338.7	2.48186187358493	0.130704455737211
338.8	2.48199396809954	0.127586670157494
338.9	2.47722567796538	0.126184994049766
339	2.47841775048549	0.123660887442395
339.1	2.48404304424764	0.123232840566021
339.2	2.50227208996231	0.124736495327809
339.3	2.50314198082723	0.12905028312236
339.4	2.50510406806496	0.128075758697314
339.5	2.51600670115936	0.127901121026002
339.6	2.53309522648771	0.130651969263376
339.7	2.52877154587303	0.134040116627464
339.8	2.53482212129123	0.131562258775277
339.9	2.52919038227405	0.13167276999843
340	2.52820450577152	0.128612624241892
340.1	2.53576289240224	0.127443513726325
340.2	2.5387559619978	0.128595622683208
340.3	2.53827913282044	0.128193804756114
340.4	2.5458407417286	0.127175478502709
340.5	2.55573172611359	0.128641363266672
340.6	2.54912055339511	0.129927828418417
340.7	2.54608559992168	0.126558111973819
340.8	2.55250990704315	0.124810410048087
340.9	2.55791934131092	0.125831079916129
341	2.55976866553041	0.126328331511401
341.1	2.56876398501417	0.126098131633271
341.2	2.57302323028843	0.12771204193345
341.3	2.57456003816853	0.127756317812109
341.4	2.57736302116397	0.127077788700086
341.5	2.57758854852876	0.126674866215627
341.6	2.58176724863085	0.125731346737596
341.7	2.59656184498426	0.126449737447487
341.8	2.60022827609954	0.129636141056295
341.9	2.59251201742232	0.128983835478868
342	2.59390384367238	0.125551726989791
342.1	2.61479734688081	0.125761742884669
342.2	2.6260576090937	0.131030447966766
342.3	2.62099935099705	0.132559262008023
342.4	2.62320307615745	0.129793701449654
342.5	2.61936910985225	0.1289273193444
342.6	2.62631213302731	0.126892080079532
342.7	2.63695702825213	0.128147063835026
342.8	2.64798209918387	0.130381217618221
342.9	2.63897710996382	0.131700105955937
343	2.62698227158408	0.127258463322458
343.1	2.6393701720921	0.123254431335952
343.2	2.64557862074683	0.125999084920455
343.3	2.65508943643275	0.127001966041995
343.4	2.66214522467263	0.12875544829836
343.5	2.66229665027391	0.129428865634746
343.6	2.6536750569176	0.127772310023059
343.7	2.66233853416279	0.124525181187136
343.8	2.68628633302384	0.126914695805156
343.9	2.68953715116424	0.13244181196713
344	2.6752838121815	0.131246949127259
344.1	2.68299040946605	0.126289612648128
344.2	2.7113263334931	0.1285169348994
344.3	2.71680020934097	0.135209781856433
344.4	2.72043442497651	0.135292048622983
344.5	2.7250480747305	0.134941495634538
344.6	2.72247383857863	0.134573756506279
344.7	2.72090158930245	0.13234851014034
344.8	2.706258407023	0.129926758344003
344.9	2.71033723393483	0.124868260157299
345	2.73625679578804	0.126082727127286
345.1	2.74960802956241	0.132561274015836
345.2	2.75908341129201	0.135125588899965
345.3	2.75918650965237	0.136133553177538
345.4	2.74800033987429	0.13414404437761
345.5	2.74847072605354	0.129752277064107
345.6	2.75899320022991	0.129102729194676
345.7	2.74097676606206	0.129925731351123
345.8	2.73367611561429	0.123507525172163
345.9	2.74228804788686	0.120913976898379
346	2.75506257602298	0.122910492067361
346.1	2.76801752730418	0.125901979902537
346.2	2.78202601593367	0.128808869792125
346.3	2.78684908600126	0.13144033358113
346.4	2.78265749334569	0.131137457062237
346.5	2.79084092572228	0.12901097014253
346.6	2.79911134772411	0.130261077464727
346.7	2.79347637762482	0.130878139095525
346.8	2.77681954908368	0.127342690385579
346.9	2.78282180659947	0.121983100075262
347	2.80193366559302	0.123447907326314
347.1	2.80009722588117	0.127390823670858
347.2	2.80364767604201	0.125823986334074
347.3	2.82804010853642	0.12663487302178
347.4	2.84800897851921	0.132656144568835
347.5	2.84274773835296	0.136121727226011
347.6	2.83069166998382	0.132672747888253
347.7	2.83896531614778	0.128480620559755
347.8	2.86076096255337	0.130324473258976
347.9	2.86145043314904	0.134655933090046
348	2.85238099515378	0.132961154724299
348.1	2.8477125706124	0.129029741094014
348.2	2.84123992429281	0.126324958205103
348.3	2.83558562169053	0.123285900692142
348.4	2.84116260055104	0.121037951510742
348.5	2.86708862766077	0.122660792356492
348.6	2.87255928721697	0.128591046102944
348.7	2.87428296390205	0.128773854763154
348.8	2.88169638475966	0.128230463386431
348.9	2.88242773919162	0.128898591801242
349	2.88588798009386	0.127941365589844
349.1	2.88529194231422	0.12756169901958
349.2	2.89319185942797	0.126510675375901
349.3	2.89835322471786	0.127563989494305
349.4	2.88985404774279	0.12730092506782
349.5	2.89657155492771	0.12418411024778
349.6	2.8949896383163	0.12475564635067
349.7	2.90836666080198	0.12377804416284
349.8	2.92894768834668	0.126948995950524
349.9	2.93012043328713	0.130960252745186
350	2.94437057381484	0.130429460681448
350.1	2.95634288359055	0.133113460000386
350.2	2.95835008201923	0.13469732255519
350.3	2.96263833430463	0.133848170765423
350.4	2.9635984388896	0.133486720637157
350.5	2.97267754904819	0.132656767121728
350.6	2.97667261537746	0.133672489249982
350.7	2.96050226278995	0.132584478576757
350.8	2.95522813136582	0.126991725081578
350.9	2.97341856951195	0.125279461349657
351	2.98670216551949	0.129277408813848
351.1	2.9824557963227	0.131126630295638
351.2	2.97927585221959	0.128610109442565
351.3	2.98684392596768	0.126897641284128
351.4	2.98523301198652	0.127550513731327
351.5	2.98460153369168	0.125931208783227
351.6	2.99331657859824	0.124991537608039
351.7	3.00931939964624	0.126686827775281
351.8	3.01868847709311	0.1298072554136
351.9	3.01670060886375	0.130693119622975
352	3.00583660309427	0.128426736579169
352.1	3.01699057343532	0.124955099731556
352.2	3.02117250702353	0.126766389479604
352.3	3.03812577077018	0.127271139124434
352.4	3.03213316882606	0.129949510389975
352.5	3.01423590998175	0.126460771742288
352.6	3.00755061580587	0.120631617741272
352.7	3.02512891283959	0.11874510662081
352.8	3.03396316759132	0.122567542571517
352.9	3.04526534423157	0.12411524504667
353	3.06993167105927	0.126698069500911
353.1	3.07740309438382	0.13168396368235
353.2	3.07313739157323	0.131846987631204
353.3	3.07306651132173	0.129383818882779
353.4	3.07954561132414	0.12830314848121
353.5	3.08380809248594	0.128759469963106
353.6	3.09631845924827	0.128981399994474
353.7	3.10173435616045	0.130882468369438
353.8	3.09785849414167	0.130651573228462
353.9	3.09879604678961	0.128418847019841
354	3.09327705139096	0.127186007316868
354.1	3.09830955041944	0.12486671975629
354.2	3.11430271758904	0.125586205412812
354.3	3.1404575420824	0.129247078446948
354.4	3.15676323127979	0.134697244436364
354.5	3.14446872209814	0.136477789209277
354.6	3.130067136221	0.131486237954788
354.7	3.13972618624861	0.127122932538878
354.8	3.14615051807557	0.128485844442732
354.9	3.16640617399147	0.129531282375803
355	3.17624242709315	0.133338383123842
355.1	3.16178928901575	0.133625214628245
355.2	3.1424905175281	0.128105225023003
355.3	3.14768410987586	0.122576108220037
355.4	3.16599700126089	0.123534650589555
355.5	3.17325901055979	0.127074179427015
